what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1325017601118
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1325017601119
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1325017601119
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1325017601119
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1325017601120
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1325017601121
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1325017601121
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1325017601121
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1325017601124
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1325017601125
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1325017601125
started,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1325017601125
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1325017601125
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1325017601126
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1325017601126
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1325017601126
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1325017601126
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1325017601127
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1325017601127
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1325017601127
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1325017601128
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1325017601128
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1325017601129
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1325017601129
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1325017601129
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1325017601130
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1325017601130
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1325017601131
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1325017601132
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1325017601132
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1325017601133
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1325017601133
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1325017601134
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1325017601134
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1325017601134
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1325017601134
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1325017601135
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1325017601135
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1325017601136
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1325017601136
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1325017601137
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1325017601138
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1325017601138
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1325017601139
os,sysinfo,,,"macosx",1325017601141
arch,sysinfo,,,"x86",1325017601141
ws,sysinfo,,,"cocoa",1325017601141
locale,sysinfo,,,"en_US",1325017601141
processors,sysinfo,,,"8",1325017601141
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1325017601141
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-10M3527",1325017601141
java.specification.name,sysinfo,,,"Java Platform API Specification",1325017601141
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1325017601141
java.specification.version,sysinfo,,,"1.6",1325017601141
java.vendor,sysinfo,,,"Apple Inc.",1325017601141
java.version,sysinfo,,,"1.6.0_29",1325017601141
java.vm.info,sysinfo,,,"mixed mode",1325017601141
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1325017601141
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1325017601141
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1325017601141
java.vm.specification.version,sysinfo,,,"1.0",1325017601141
java.vm.vendor,sysinfo,,,"Apple Inc.",1325017601141
java.vm.version,sysinfo,,,"20.4-b02-402",1325017601141
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1325017601143
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325017602431
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325017602447
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1325017602459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325017606468
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1325017627465
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1325017627520
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1325017627536
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20110509,"org.eclipse.jdt.launching.macosx",1325017627548
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1325017628956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325017628996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1325017629017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1325017629017
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1325017629136
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1325017629140
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1325017629209
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1325017629225
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1325017629749
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1325017629769
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1325017629798
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1325017635321
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1325017635977
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1325017636055
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325017636113
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325017636182
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1325017636727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325017766120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325017788974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325019260913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325019265264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325019297979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325019329253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325019940881
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325019949071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325019950215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325020110031
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1325020113778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325020115663
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1325020119339
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1325020119372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325020157322
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325020164499
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325020164555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325020170181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325020182619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325020223443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325020226262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325020269784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021169188
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325021303733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021311430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021424456
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1325021433994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021443459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021470822
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325021470830
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1325021504056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021506501
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325021512850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021512875
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1325021514723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021518614
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325021519718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021519740
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325021525418
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325021525431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1325021525437
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325021539953
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325021541530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021542698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021545143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021545212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021551434
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1325021551553
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325021553541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021585329
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325021825604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021825632
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325021827944
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325021841984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021846345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325021882120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021890856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021890933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021894042
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325021897611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021927737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021949221
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325021958386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021967902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021976213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325021999556
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325022228123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325022228161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325022239026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325022274321
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325022360450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325022379955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325022388152
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325022390602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325022993250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325023549522
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1325024123497
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1325024123510
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1325024125401
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1325024125408
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1325024129882
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1325024135028
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325024138763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325024201302
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325024288487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325024288513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325024292055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325024732293
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325024740966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325024744705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325058329631
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325058333205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325058435126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325058439078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325094205493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325094214088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325096455463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325096458049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325183222256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325183227113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325183983944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325183986279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325184433066
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325184448780
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325184448982
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325184449035
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1325184450143
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325184450332
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325184450384
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325184452281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325184459606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325184502293
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325184506261
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325184508446
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325184508462
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325184521203
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325184522970
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325184532748
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325184535701
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325184537007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325184550023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325184567019
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1325184576372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325184666998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325184691475
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325184720325
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325184724139
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325184726456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1325184747539
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325184753265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325184863090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325184877227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325184917645
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1325184983882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325184991601
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325185072666
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1325185076517
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325185097751
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325185129345
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1325185149439
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1325185149450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1325185161503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1325185162693
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1325185164065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325185168309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325185193989
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325185195061
